,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,fold,model,param_model__reg_param,param_model__tol
90,19.108513355255127,0.8673973321739958,1.6269328117370605,0.8032265326382221,6.579332246575682e-09,{'model__var_smoothing': 6.579332246575682e-09},0.4457793732092465,0.45805089277338157,0.45616311407539,0.4480866565512923,0.4282006005322176,0.44725612742830567,0.010600425056777342,40,0.5068946506243085,0.5057634294921776,0.5144874346303647,0.5084117965330399,0.5052920865034687,0.5081698795566718,0.003336732819166174,5,gaussian_nb,,
91,20.0097704410553,1.8098812143771492,1.0253614902496337,0.2039827192827206,5.336699231206302e-09,{'model__var_smoothing': 5.336699231206302e-09},0.44259566097055564,0.45434840322305714,0.4571521749798105,0.4489495580680346,0.43385468395499005,0.4473800962392896,0.00839454148675004,39,0.5047810023897863,0.5027031459835266,0.5124929266885716,0.5078566779337594,0.5133721469682346,0.5082411799927756,0.004175994818810923,5,gaussian_nb,,
92,21.236880254745483,0.8896431760107224,1.2410810947418214,0.17319011151435812,4.328761281083061e-09,{'model__var_smoothing': 4.328761281083061e-09},0.4433021099236765,0.45589176639647705,0.45806255589858635,0.44559079147250275,0.43315551218264287,0.4472005471747771,0.009039609056013469,42,0.5065554705507235,0.5027379164262573,0.5123450666589906,0.5076623107952314,0.511844815111488,0.5082291159085381,0.0035578071864779083,5,gaussian_nb,,
93,19.987941169738768,1.8583462433950066,1.2192901134490968,0.19796065963163037,3.5111917342151273e-09,{'model__var_smoothing': 3.5111917342151273e-09},0.4430988172818228,0.46093800050320716,0.4550882987564435,0.46115964336434007,0.4257016487950742,0.44919728174017753,0.013452752063623025,12,0.5079052505870165,0.5043229479842993,0.5159418999851816,0.5142166642015167,0.5076187492451346,0.5100011024006298,0.004367463249886142,5,gaussian_nb,,
94,19.709188556671144,0.700526914373971,1.2283706188201904,0.06597410399788425,2.848035868435805e-09,{'model__var_smoothing': 2.848035868435805e-09},0.4452948496086869,0.4527882097111516,0.4580484421025081,0.44809467747977755,0.4317510180210402,0.4471954393846329,0.008854578135899897,43,0.5128618727689547,0.5009781696515615,0.5115929914407404,0.500990124128004,0.5105116276495997,0.507386957127772,0.00528054961404713,5,gaussian_nb,,
95,18.684100484848024,0.8042698069013139,1.270852518081665,0.13138055507504842,2.310129700083158e-09,{'model__var_smoothing': 2.310129700083158e-09},0.4396391830542312,0.45423939540786623,0.4520999116067356,0.4583512679465762,0.4285203275285519,0.44657001710879224,0.010972918687298985,53,0.5084707269136033,0.49640676555134716,0.5126566807851838,0.509875686185319,0.5076224659880825,0.507006465084707,0.005568384275535268,5,gaussian_nb,,
96,19.564334917068482,0.9891454330188184,1.1079168796539307,0.18176506156317904,1.873817422860387e-09,{'model__var_smoothing': 1.873817422860387e-09},0.44324748257178354,0.4629073427842147,0.4595956031073019,0.4491277346650646,0.43702950171674193,0.45038153296902134,0.009721506301584415,3,0.5067724797777547,0.5004707248630423,0.5216519161349326,0.5081454546395737,0.5114678562346823,0.5097016863299972,0.006959024446391384,5,gaussian_nb,,
97,19.188066816329957,0.8675787739848827,1.250858211517334,0.20939252272847794,1.519911082952933e-09,{'model__var_smoothing': 1.519911082952933e-09},0.44848658770842526,0.4625493917599543,0.4583837739867565,0.4481506368796489,0.43546779544402203,0.45060763715576135,0.009410890661489018,2,0.508300544369206,0.5064474056645722,0.5130683814756116,0.5090163609138574,0.510024636590183,0.509371465802686,0.0021870947606551137,5,gaussian_nb,,
98,18.93441424369812,2.197508127117898,1.1493149757385255,0.4168512201155176,1.2328467394420635e-09,{'model__var_smoothing': 1.2328467394420635e-09},0.4452056737962945,0.45651112052743886,0.46003489155964433,0.45487249799060886,0.43137588364099044,0.4496000135029954,0.010352567833322114,8,0.5087371963942287,0.4965595888125569,0.5114225944008981,0.5108679135175116,0.5112600658455708,0.5077694717941532,0.005687316767816336,5,gaussian_nb,,
99,14.647438764572144,0.5721937040312345,0.6640090465545654,0.03732797957968833,1e-09,{'model__var_smoothing': 1e-09},0.4384221375917524,0.4577836074857794,0.45792571231897994,0.44779675663182084,0.4326259142679857,0.44691082565926366,0.010163134408495379,47,0.5060215030720112,0.5045160387012225,0.5128255068076167,0.5071760884067992,0.5097654687976718,0.5080609211570642,0.002936498112646048,5,gaussian_nb,,
0,138.27100853919984,4.26054591091717,7.388988494873047,0.5547368425311535,,"{'model__reg_param': 1e-05, 'model__tol': 0.0001}",0.2833888856321084,0.2906837787169417,0.2860705248329356,0.2862417541560532,0.28704387053309754,0.2866857627742273,0.002347655550237522,16,0.9990491491883975,0.9990491663540711,0.9990492793602093,0.9990492715777046,0.9989304805850883,0.9990254694130943,4.749444354402773e-05,1,qda,1e-05,0.0001
1,137.181049823761,5.5442524425194835,8.121063566207885,2.254589802093202,,"{'model__reg_param': 1e-05, 'model__tol': 0.001}",0.2826821808052773,0.2919799692055499,0.2840919663908474,0.2865868454104683,0.28885296034808655,0.28683878443204586,0.0033278978899053016,15,0.9996434233874684,0.9990491663540711,0.9988116162075402,0.9989304397559494,0.9988116179914841,0.9990492527393027,0.00030986987146743776,1,qda,1e-05,0.001
2,129.54534010887147,3.2992706256489557,7.534601163864136,0.3270465302039217,,"{'model__reg_param': 1e-05, 'model__tol': 0.01}",0.28462873729837757,0.29110852832095563,0.28416196168156516,0.2860462542909267,0.2897077047637035,0.2871306372711057,0.0027825642397994424,13,0.9994056897221388,0.9989303126241006,0.9990492793602093,0.9989304423862636,0.9988116179914841,0.9990254684168394,0.00020442689540818912,1,qda,1e-05,0.01
3,129.27629990577697,4.818143688399892,8.49032120704651,0.7700936506576816,,"{'model__reg_param': 1e-05, 'model__tol': 0.1}",0.28342541019658823,0.29097616955052713,0.28540136778539194,0.28799274407593267,0.2872622042711281,0.28701157917591363,0.00253759189028891,14,0.9994057056457806,0.9989303126241006,0.9990492793602093,0.9990492793602093,0.9988116179914841,0.9990492389963567,0.00019883445344538527,1,qda,1e-05,0.1
4,124.45646147727966,2.8028708744089776,7.748874568939209,0.5188486092437055,,"{'model__reg_param': 0.0001, 'model__tol': 0.0001}",0.3163577754853341,0.3251803338999679,0.31925244607441616,0.32487758959220225,0.3136677467276096,0.31986717835590606,0.004570789852793611,9,0.9990490064315461,0.9991680313417244,0.9988112871971488,0.9989302786310854,0.9986926374960028,0.9989302482195015,0.00016808028309575092,1,qda,0.0001,0.0001
5,122.87480936050414,4.066453285498856,8.1875,0.2607893400213216,,"{'model__reg_param': 0.0001, 'model__tol': 0.001}",0.3145387773613149,0.32619402878803544,0.3189798700409535,0.32142101274362334,0.3142842888819151,0.31908359556316845,0.004465898695970585,10,0.9990490064315461,0.9991680313417244,0.9990490254501259,0.9989302786310854,0.998811433453637,0.9990015550616238,0.00012119899133405108,1,qda,0.0001,0.001
6,138.50885367393494,2.116595119473511,7.664454460144043,0.889046436996232,,"{'model__reg_param': 0.0001, 'model__tol': 0.01}",0.3165786207985634,0.32493696962042723,0.31558866355370313,0.3230562278386095,0.3125866625678785,0.3185494288758363,0.004675825306150135,12,0.9991678832300567,0.9990491909161828,0.9989301498114559,0.9990491294557228,0.9985737749474101,0.9989540256721657,0.00020444895636056548,1,qda,0.0001,0.01
7,124.29618935585022,4.400259291049709,7.948063611984253,0.22056198199995186,,"{'model__reg_param': 0.0001, 'model__tol': 0.1}",0.31352669523261073,0.32608296539280435,0.31729323528122977,0.32439356056605645,0.31148716683003264,0.31855672466054685,0.005789459427688793,11,0.9991678832300567,0.9990491545225088,0.9990490254501259,0.9988114390672652,0.998811433453637,0.9989777871447186,0.00014258327660684095,1,qda,0.0001,0.1
8,127.96769609451295,2.6917201437761316,9.897835540771485,0.6820738690258171,,"{'model__reg_param': 0.001, 'model__tol': 0.0001}",0.4917208300146283,0.5005078568943138,0.5092581107263007,0.5155812898559965,0.4864001660349754,0.5006936507052429,0.01076885796582555,2,0.9814442318727202,0.9833365375586013,0.9826260938525532,0.9841428930038246,0.9824880205731465,0.9828075553721691,0.000900736418617032,1,qda,0.001,0.0001
9,122.62699790000916,1.8217320966950825,8.20897979736328,0.5471598425644075,,"{'model__reg_param': 0.001, 'model__tol': 0.001}",0.49256948249560967,0.49723534978274364,0.5059022227001709,0.5150970545972303,0.4885769215657214,0.49987620622829515,0.009550112752707259,3,0.981784174959648,0.9835651733886598,0.983447457028123,0.9826162093751533,0.9822649269156253,0.9827355883334418,0.0006835099583831907,1,qda,0.001,0.001
10,121.69484906196594,3.2106181245887386,8.901823091506959,1.2810473455103695,,"{'model__reg_param': 0.001, 'model__tol': 0.01}",0.49221700883731,0.49928328910210446,0.5061412646799822,0.5109860150504786,0.486059714629415,0.4989374584598581,0.009035295989610101,4,0.9820220116174406,0.9841589876290202,0.9833275719374038,0.9837857554150098,0.9818040656578038,0.9830196784513356,0.0009436897043672989,1,qda,0.001,0.01
11,123.39869999885559,3.7629448562506433,9.73484902381897,2.8632520922075444,,"{'model__reg_param': 0.001, 'model__tol': 0.1}",0.48768495194670847,0.5086611005241654,0.5091138901180792,0.5160659229320897,0.49016947703872366,0.5023390685119533,0.011288356104969139,1,0.9821506187743368,0.9845159434862241,0.9839288559760873,0.983673364330352,0.982492950624031,0.9833523466382061,0.0008913006639773208,1,qda,0.001,0.1
12,115.0699336051941,6.450077893876103,9.544124364852905,0.9806486927564929,,"{'model__reg_param': 0.01, 'model__tol': 0.0001}",0.37445174253411384,0.4142342090714154,0.39070473961726376,0.38979348806675235,0.3848471750765271,0.3908062708732145,0.013060518716622742,5,0.7772025937861439,0.7870219224678126,0.7825881385784593,0.7824859619480539,0.779368302362614,0.7817333838286167,0.003328281514424584,1,qda,0.01,0.0001
13,119.32237343788147,3.564225004478942,8.648960065841674,0.7730520972283554,,"{'model__reg_param': 0.01, 'model__tol': 0.001}",0.3766854553121538,0.4023339879951809,0.3890285516350722,0.38565192359479683,0.3862062297475665,0.3879812296569541,0.00828576326839676,6,0.7737944440278564,0.7849971125757031,0.7836790685608237,0.783323556567952,0.7771940462159851,0.7805976455896639,0.004339334237808372,1,qda,0.01,0.001
14,116.30950317382812,5.276659537310711,9.44339485168457,0.679645623795877,,"{'model__reg_param': 0.01, 'model__tol': 0.01}",0.37451872312764434,0.3987658563053285,0.38770986840259275,0.3854763564381742,0.38721011424452345,0.38673618370365265,0.007703754962603515,7,0.770955669065915,0.7864796313023519,0.7808324203577663,0.7803989775124182,0.7767062708346334,0.7790745938146169,0.005122585662381172,1,qda,0.01,0.01
15,120.16588525772094,2.5164702650662547,9.794434356689454,0.997407223834098,,"{'model__reg_param': 0.01, 'model__tol': 0.1}",0.37570810313617903,0.4036604039899745,0.3908553015839486,0.3792398311381706,0.3816220862593513,0.38621714522152484,0.010059992198213494,8,0.7733000511516251,0.7893371449358463,0.7825908575291619,0.7802838475473303,0.7825453378040016,0.781611447793593,0.0051450874991486786,1,qda,0.01,0.1
16,116.56528878211975,2.7513987186454454,11.589537620544434,2.0728683458040407,,"{'model__reg_param': 0.1, 'model__tol': 0.0001}",0.20063699984510353,0.23680232483534316,0.22519786570488246,0.21573153686817054,0.23568283100350537,0.222810311651401,0.013482903327245204,18,0.35840770241597464,0.3756235938740278,0.3581099853493573,0.3672786792098405,0.3676416627502818,0.36541232471989643,0.006559148401692034,1,qda,0.1,0.0001
17,114.25240006446839,4.142032468586539,9.545678043365479,1.5114895884115915,,"{'model__reg_param': 0.1, 'model__tol': 0.001}",0.20764831343525753,0.23586362355763954,0.22541599872646487,0.21317125451545238,0.2316823716753473,0.22275631238203233,0.0107580206236479,19,0.35844552194366763,0.3738227636144842,0.3644447948456016,0.36626358138533777,0.3748673368497716,0.3675687997277726,0.006116827729610991,1,qda,0.1,0.001
18,120.71495566368102,3.2300030364511434,8.919508171081542,1.4282411728915798,,"{'model__reg_param': 0.1, 'model__tol': 0.01}",0.20446059793975987,0.23382652933206366,0.22868221363816083,0.21881857063920696,0.231078502198615,0.22337328274956128,0.010726234820995679,17,0.35962743356957794,0.37443008318340354,0.36463878304349945,0.3631971286178708,0.36945157467695805,0.36626900061826195,0.00515628676596173,1,qda,0.1,0.01
