,cfg,fold,loss_test,acc_test,f1_test,mean_loss,std_loss,mean_acc_val,std_acc_val,mean_acc_train,std_acc_train,mean_f1_train,std_f1_train,mean_f1_val,std_f1_val
508,124,3,2.3038979582469055,15.138836059338152,0.11609743268091013,1.246603161786414,0.8817226706967182,45.349558538551555,33.206378743605455,51.07279891556014,33.90098141878905,0.4769454883770464,0.37150020488130714,0.44045340278233086,0.34625588222853615
509,125,3,2.2926209748098425,14.492202358311145,0.10356456645417202,1.254415121320556,0.8825493281652282,45.04337528896917,33.2552731392875,50.79126963263283,33.91310515399763,0.4737381553899673,0.3717599211298701,0.4371709108313275,0.3468450088474641
510,126,3,2.245845111714872,17.15481171548117,0.15874213566110093,1.2615079559750286,0.8826661287339127,44.76321575851794,33.27416630904153,50.513995870013304,33.92246145747989,0.4706862356101951,0.3718749643221132,0.43426919170946254,0.3470210485634259
511,127,3,2.2486265638268232,16.432103461392163,0.14619837602888572,1.2684463974000804,0.8826816685289373,44.506828038527274,33.27035472423693,50.2488598399429,33.92157436689045,0.4677798848292186,0.37186558150972804,0.4315452106096872,0.3470302762272037
512,128,3,0.38743081724691686,84.10041841004184,0.8414839866450934,1.261676225200547,0.8825858449486845,44.757127860674,33.262074547403465,50.507996660259366,33.91690279100202,0.47062387230087704,0.37181734282523526,0.4341641419350209,0.3469517377108533
513,129,3,0.37689875170370374,83.83415747432484,0.8388392120102977,1.2549314925210602,0.8825173085804174,45.00898741381016,33.25732115681391,50.765546292111225,33.91267534763292,0.4734493534943905,0.37177290879115976,0.4367981741932929,0.34690901277561936
514,130,3,0.37585980236126726,84.32864206922784,0.8436672853784084,1.2482926172129138,0.8823974097596841,45.248440250514285,33.24265012754038,51.02005859700546,33.90751276279367,0.4762389940566119,0.3717156867117344,0.4392978083783365,0.34675756209471714
515,131,3,0.38720031288701645,84.13845568657284,0.842080386190564,1.2417705146108329,0.8822164778632654,45.49075087062409,33.232498400132165,51.26963649117785,33.89959139846068,0.47897695775214494,0.3716304411417229,0.4418380183268095,0.3466637125092517
516,132,3,2.2970936097081394,16.241917078737163,0.11087379470000705,1.2489117944258736,0.8827156628922825,45.20795384163493,33.270877917129354,50.99990357495253,33.91386372881814,0.4759185629689649,0.3718961843678126,0.4389172570145993,0.3470042380199868
517,133,3,2.286873331648112,11.411182959300113,0.0932622714824583,1.2559148919257737,0.8831169617326602,44.896833135748636,33.34107892230913,50.71524754554759,33.946562514534655,0.47275309234649915,0.37230342681287193,0.43583673669488215,0.34753529358563584
518,134,3,2.19395295362041,21.224800304298213,0.16233372756844364,1.2623995027318553,0.8830364354228494,44.700926021692034,33.29548713930516,50.48093784244888,33.92929786204384,0.47020750999913025,0.37209139453957757,0.43365355563394653,0.34716898522251166
519,135,3,2.2072941286412497,22.93647774819323,0.1747056948266792,1.268797442521928,0.8829190202834332,44.50576559425708,33.25073666731132,50.24707114542017,33.913432299571426,0.4677067929302979,0.3718590269174411,0.43150635976967217,0.3467908544818617
520,136,3,0.4354017708101282,81.66603271205781,0.8182848398747217,1.262956915289019,0.8823279450594754,44.724262234138074,33.227162066880354,50.46709837719911,33.88693185671884,0.4701360109098765,0.37158290496636087,0.4337932242938753,0.3465519827925781
521,137,3,0.4285873080960109,81.32369722327881,0.8139695077321369,1.2572725198526076,0.8816408128562773,44.93584510025443,33.19913750794183,50.68005852334815,33.85588818611025,0.47248756135428444,0.3712565410957557,0.4360275165135015,0.3462837111228586
522,138,3,0.43190964731144493,81.36173449980981,0.8147600315604496,1.2517813772445048,0.8808297799133704,45.14980575480746,33.174918241181956,50.88543327967444,33.820094089198,0.47476250534869796,0.3708832185124511,0.43825427438634185,0.3460266117524278
